X,Y,Z
458284.19,3640152.46,25.0
458285.18,3640152.5,21.01
458283.98,3640152.42,27.53
458284.6,3640152.44,24.990000000000002
458285.58,3640152.48,21.16
458284.63,3640152.41,26.45
458285.96,3640152.46,21.25
458284.65,3640152.37,28.1
458284.93,3640152.38,26.98
458285.08,3640152.39,26.36
458285.06,3640152.35,28.11
458286.57,3640152.41,22.38
458285.4,3640152.33,28.39
458285.74,3640152.34,27.16
458286.77,3640152.38,23.240000000000002
458286.1,3640152.32,27.54
458287.04,3640152.35,23.900000000000002
458287.69,3640152.38,21.31
458286.88,3640152.31,26.26
458287.65,3640152.34,23.150000000000002
458288.07,3640152.35,21.740000000000002
458288.66000000003,3640152.38,19.52
458288.49,3640152.33,21.830000000000002
458289.01,3640152.35,19.830000000000002
458288.0,3640152.28,25.25
458288.35,3640152.29,23.97
458288.91000000003,3640152.31,21.79
458288.55,3640152.26,24.8
458289.31,3640152.29,21.78
458289.46,3640152.3,21.18
458289.65,3640152.31,20.41
458288.26,3640152.22,27.42
458288.67,3640152.2,27.51
458290.5,3640152.27,20.29
458291.32,3640152.3,17.14
458289.05,3640152.18,27.66
458289.59,3640152.2,25.46
458290.98,3640152.25,20.1
458289.58,3640152.16,27.1
458290.01,3640152.18,25.41
458291.58,3640152.23,19.44
458292.21,3640152.26,17.13
458290.48,3640152.16,25.27
458290.83,3640152.17,23.990000000000002
458291.25,3640152.15,23.92
458292.62,3640152.2,18.86
458291.53,3640152.13,24.36
458293.19,3640152.19,18.2
458290.89,3640152.07,28.6
458291.01,3640152.07,28.12
458291.99,3640152.11,24.43
458293.53,3640152.16,18.66
458291.52,3640152.05,27.87
458291.93,3640152.07,26.330000000000002
458292.01,3640152.04,27.57
458292.27,3640152.05,26.61
458294.16000000003,3640152.08,21.01
458295.04,3640152.11,17.71
458294.62,3640152.06,20.990000000000002
458293.19,3640151.97,28.2
458293.53,3640151.95,28.400000000000002
458293.81,3640151.96,27.29
458295.81,3640152.03,19.84
458295.96,3640151.96,22.37
458296.26,3640151.98,21.240000000000002
458295.85,3640151.93,24.36
458296.07,3640151.93,23.54
458296.26,3640151.94,22.86
458296.53,3640151.91,23.51
458256.85,3640153.17,20.14
458256.69,3640153.12,22.54
458257.38,3640153.16,19.89
458257.83,3640153.18,18.05
458256.97,3640153.1,23.38
458257.37,3640153.08,23.6
458264.46,3640152.89,18.86
458264.86,3640152.87,19.01
458265.27,3640152.85,19.16
458266.17,3640152.81,19.48
458265.46,3640152.74,23.84
458266.28,3640152.7,24.13
458266.95,3640152.73,21.56
458267.31,3640152.75,20.29
458266.63,3640152.68,24.42
458267.93,3640152.74,19.69
458267.14,3640152.66,24.44
458269.12,3640152.75,17.0
458267.55,3640152.64,24.55
458268.12,3640152.67,22.42
458267.2,3640152.59,27.7
458267.78,3640152.57,27.25
458268.04,3640152.55,27.95
458268.19,3640152.56,27.38
458268.8,3640152.58,25.16
458269.27,3640152.6,23.31
458270.21,3640152.64,19.8
458268.44,3640152.53,28.32
458268.8,3640152.54,26.990000000000002
458268.75,3640152.5,28.93
458270.14,3640152.56,23.64
458268.83,3640152.47,30.32
458269.15,3640152.48,29.09
458269.2,3640152.44,30.7
458269.44,3640152.45,29.97
458269.93,3640152.44,29.86
458270.36,3640152.45,28.12
458270.43,3640152.42,29.59
458270.73,3640152.43,28.52
458270.9,3640152.44,27.88
458271.11,3640152.41,28.810000000000002
458271.99,3640152.45,25.47
458272.64,3640152.4,26.36
458273.12,3640152.42,24.53
458272.92,3640152.38,26.85
458277.6,3640152.31,20.89
458278.02,3640152.29,20.93
458278.59,3640152.27,20.36
458279.09,3640152.29,18.46
458279.52,3640152.31,16.76
458278.42,3640152.23,22.85
458278.9,3640152.24,20.98
458279.58,3640152.27,18.36
458278.86,3640152.2,22.89
458279.37,3640152.23,20.92
458278.86,3640152.17,24.52
458279.35,3640152.19,22.66
458279.67,3640152.2,21.44
458279.24,3640152.15,24.68
458279.61,3640152.16,23.27
458279.33,3640152.12,25.96
458279.89,3640152.14,23.78
458279.8,3640152.1,25.75
458280.03,3640152.07,26.64
458280.2,3640152.08,25.98
458280.45,3640152.05,26.69
458280.61,3640152.06,26.07
458280.81,3640152.03,26.93
458281.43,3640152.05,24.48
458281.77,3640152.03,24.77
458285.18,3640152.09,14.780000000000001
458284.98,3640152.04,17.32
458285.54,3640152.07,15.08
458283.2,3640151.94,25.86
458283.74,3640151.92,25.54
458284.77,3640151.96,21.580000000000002
458285.26,3640151.98,19.54
458285.71,3640152.0,17.830000000000002
458286.16000000003,3640152.02,16.15
458286.34,3640152.02,15.450000000000001
458283.77,3640151.88,27.14
458284.11,3640151.9,25.89
458285.02,3640151.93,22.330000000000002
458285.69,3640151.96,19.69
458286.05,3640151.97,18.32
458284.13,3640151.86,27.48
458285.46,3640151.91,22.23
458287.08,3640151.98,15.98
458284.53,3640151.84,27.54
458285.64,3640151.88,23.16
458286.05,3640151.9,21.63
458286.94,3640151.93,18.21
458287.26,3640151.95,16.91
458287.1,3640151.9,19.18
458287.43,3640151.92,17.92
458285.22,3640151.8,28.04
458286.59,3640151.85,22.81
458285.64,3640151.78,28.05
458286.75,3640151.82,23.81
458287.2,3640151.84,22.01
458288.46,3640151.88,17.26
458286.26,3640151.76,27.330000000000002
458287.76,3640151.82,21.56
458286.93,3640151.75,26.34
458287.13,3640151.76,25.580000000000002
458288.2,3640151.8,21.490000000000002
458288.68,3640151.82,19.63
458287.34,3640151.73,26.45
458287.52,3640151.74,25.78
458287.86,3640151.75,24.490000000000002
458288.55,3640151.78,21.87
458288.23,3640151.73,24.67
458288.93,3640151.76,21.95
458289.25,3640151.77,20.66
458287.49,3640151.67,29.01
458289.46,3640151.74,21.23
458290.75,3640151.79,16.46
458288.19,3640151.66,28.060000000000002
458288.45,3640151.63,28.78
458288.83,3640151.64,27.27
458289.59,3640151.67,24.13
458288.73,3640151.61,29.22
458288.9,3640151.61,28.55
458289.24,3640151.63,27.2
458290.12,3640151.62,25.41
458291.71,3640151.68,19.37
458292.31,3640151.7,17.17
458290.6,3640151.6,25.39
458290.94,3640151.61,24.07
458292.32,3640151.66,18.84
458290.0,3640151.54,29.3
458291.35,3640151.59,24.25
458292.7,3640151.64,19.17
458291.72,3640151.57,24.41
458293.18,3640151.62,18.96
458293.5,3640151.64,17.63
458291.69,3640151.5,27.61
458292.07,3640151.51,26.16
458292.15,3640151.48,27.43
458292.43,3640151.46,28.02
458292.92,3640151.44,27.82
458292.95,3640151.41,29.3
458293.54,3640151.43,27.07
458293.28,3640151.38,29.580000000000002
458293.63,3640151.39,28.35
458293.95,3640151.37,28.6
458296.05,3640151.41,22.41
458296.36,3640151.42,21.21
458296.11,3640151.38,23.8
458296.44,3640151.39,22.5
458296.48,3640151.36,23.94
458257.01,3640152.67,18.34
458257.17,3640152.6,21.27
458257.13,3640152.56,23.11
458268.04,3640152.53,3.88
458264.53,3640152.35,19.23
458264.96,3640152.33,19.23
458265.4,3640152.31,19.41
458265.65,3640152.28,20.14
458265.84,3640152.29,19.41
458266.19,3640152.26,19.95
458266.24,3640152.23,21.37
458266.62,3640152.25,19.94
458266.77,3640152.25,19.36
458265.86,3640152.17,24.64
458266.02,3640152.18,24.02
458266.67,3640152.21,21.490000000000002
458266.41000000003,3640152.16,24.28
458267.06,3640152.19,21.91
458267.51,3640152.21,20.11
458266.87,3640152.14,24.44
458267.47,3640152.16,22.11
458267.94,3640152.19,20.240000000000002
458266.97,3640152.1,25.77
458267.37,3640152.12,24.29
458267.9,3640152.15,22.18
458268.33,3640152.16,20.580000000000002
458268.91000000003,3640152.19,18.54
458269.69,3640152.22,15.75
458267.4,3640152.08,25.990000000000002
458268.31,3640152.12,22.48
458267.81,3640152.06,26.2
458268.1,3640152.07,25.11
458268.53,3640152.05,25.400000000000002
458268.9,3640152.07,24.0
458269.78,3640152.11,20.8
458268.13,3640152.0,28.51
458268.29,3640152.01,27.93
458268.94,3640152.03,25.6
458270.2,3640152.09,20.84
458268.5,3640151.98,28.900000000000002
458268.75,3640151.99,27.95
458269.1,3640152.0,26.650000000000002
458269.04,3640151.96,28.59
458269.2,3640151.94,29.59
458269.76,3640151.96,27.490000000000002
458269.54,3640151.91,30.19
458269.85,3640151.92,28.96
458270.32,3640151.94,27.21
458270.23,3640151.9,29.17
458270.43,3640151.91,28.400000000000002
458270.86,3640151.93,26.82
458270.91000000003,3640151.89,28.44
458271.34,3640151.91,26.810000000000002
458271.84,3640151.93,24.830000000000002
458271.79,3640151.89,26.71
458272.1,3640151.91,25.5
458272.17,3640151.87,26.91
458272.54,3640151.89,25.48
458272.64,3640151.85,26.98
458273.31,3640151.84,26.34
458278.86,3640151.81,16.56
458278.13,3640151.74,21.09
458279.29,3640151.79,16.53
458278.52,3640151.72,21.32
458278.67,3640151.73,20.72
458279.74,3640151.77,16.580000000000002
458278.48,3640151.68,23.09
458279.08,3640151.71,20.77
458279.67,3640151.73,18.48
458278.91000000003,3640151.66,23.150000000000002
458279.54,3640151.69,20.73
458279.71,3640151.69,20.080000000000002
458280.59,3640151.73,16.65
458279.02,3640151.63,24.42
458279.4,3640151.64,22.95
458279.89,3640151.66,21.03
458280.42,3640151.69,18.97
458279.37,3640151.61,24.650000000000002
458279.9,3640151.63,22.59
458279.58,3640151.58,25.650000000000002
458280.01,3640151.59,23.98
458280.46,3640151.61,22.2
458279.98,3640151.56,25.79
458280.41000000003,3640151.57,24.12
458280.25,3640151.53,26.39
458280.78,3640151.55,24.240000000000002
458281.07,3640151.56,23.13
458280.65,3640151.51,26.5
458281.04,3640151.52,24.96
458281.39,3640151.5,25.32
458281.94,3640151.48,24.79
458284.33,3640151.58,15.68
458284.37,3640151.54,17.16
458282.75,3640151.41,26.64
458283.13,3640151.39,26.73
458285.16000000003,3640151.47,18.96
458285.57,3640151.48,17.35
458286.01,3640151.5,15.67
458283.49,3640151.36,26.98
458283.73,3640151.37,26.080000000000002
458284.7,3640151.41,22.48
458285.38,3640151.44,19.82
458285.61,3640151.45,18.95
458286.15,3640151.47,16.87
458285.12,3640151.39,22.490000000000002
458285.82,3640151.42,19.740000000000002
458284.18,3640151.32,27.740000000000002
458285.39,3640151.36,23.1
458286.26,3640151.4,19.75
458285.72,3640151.34,23.46
458285.92,3640151.35,22.72
458286.98,3640151.39,18.52
458287.38,3640151.4,17.05
458284.97,3640151.28,27.94
458286.3,3640151.33,22.76
458287.73,3640151.38,17.23
458286.59,3640151.3,23.400000000000002
458287.33,3640151.33,20.52
458285.82,3640151.23,28.02
458286.1,3640151.25,26.96
458287.07,3640151.28,23.13
458287.62,3640151.3,21.1
458286.32,3640151.22,27.76
458286.53,3640151.23,26.92
458287.46,3640151.26,23.32
458287.9,3640151.28,21.66
458286.71,3640151.2,27.85
458287.09,3640151.21,26.37
458286.98,3640151.17,28.560000000000002
458287.59,3640151.19,26.23
458288.85,3640151.24,21.37
458287.58,3640151.15,27.95
458289.1,3640151.21,21.98
458289.69,3640151.23,19.7
458290.0,3640151.24,18.54
458287.63,3640151.12,29.36
458287.83,3640151.13,28.59
458290.48,3640151.19,19.990000000000002
458290.81,3640151.2,18.72
458291.36,3640151.22,16.81
458288.72,3640151.09,28.25
458289.26,3640151.11,26.07
458289.7,3640151.13,24.43
458290.84,3640151.17,20.16
458291.51,3640151.2,17.92
458291.76,3640151.21,16.86
458288.78,3640151.06,29.650000000000002
458289.14,3640151.07,28.19
458290.29,3640151.11,23.830000000000002
458291.48,3640151.16,19.69
458291.97,3640151.18,17.52
458289.32,3640151.04,29.11
458290.34,3640151.08,25.310000000000002
458289.62,3640151.02,29.59
458289.89,3640151.03,28.650000000000002
458290.14,3640151.0,29.28
458292.86,3640151.1,18.97
458290.58,3640150.98,29.25
458291.25,3640151.01,27.0
458291.49,3640150.98,28.12
458291.76,3640150.99,26.84
458291.18,3640150.93,30.46
458291.37,3640150.94,30.09
458291.93,3640150.96,27.55
458291.53,3640150.91,31.490000000000002
458292.24,3640150.9,29.25
458292.68,3640150.88,29.32
458292.86,3640150.89,28.650000000000002
458293.07,3640150.89,27.91
458293.16000000003,3640150.86,29.26
458293.6,3640150.84,29.27
458294.36,3640150.83,27.88
458295.91000000003,3640150.89,22.13
458256.72,3640152.27,18.0
458257.06,3640152.25,18.45
458256.85,3640152.2,21.04
458257.39,3640152.22,18.93
458257.57,3640152.23,18.17
458257.27,3640152.18,21.3
458267.14,3640152.19,2.35
458267.46,3640152.17,2.96
458267.77,3640152.14,3.44
458264.21,3640151.95,19.06
458264.62,3640151.93,19.28
458265.05,3640151.91,19.580000000000002
458265.52,3640151.89,19.44
458265.93,3640151.87,19.71
458266.38,3640151.85,19.89
458266.42,3640151.81,21.55
458266.82,3640151.83,20.02
458266.03,3640151.75,24.71
458266.84,3640151.79,21.650000000000002
458267.16000000003,3640151.8,20.52
458266.52,3640151.74,24.490000000000002
458267.14,3640151.77,22.23
458267.48,3640151.78,20.900000000000002
458267.06,3640151.72,24.22
458267.57,3640151.75,22.27
458267.92,3640151.76,20.900000000000002
458267.96,3640151.73,22.47
458268.62,3640151.76,20.11
458267.46,3640151.66,26.25
458271.62,3640151.85,10.42
458267.45,3640151.63,27.91
458267.83,3640151.64,26.330000000000002
458269.41000000003,3640151.71,20.6
458267.93,3640151.61,27.88
458268.45,3640151.63,26.05
458268.29,3640151.59,28.29
458268.99,3640151.58,27.37
458269.28,3640151.59,26.3
458270.51,3640151.65,21.64
458269.16000000003,3640151.55,28.55
458269.39,3640151.56,27.64
458269.7,3640151.57,26.5
458270.26,3640151.6,24.32
458269.42,3640151.52,29.35
458269.84,3640151.5,29.44
458270.03,3640151.51,28.72
458270.37,3640151.48,29.29
458271.0,3640151.51,26.900000000000002
458271.51,3640151.53,24.94
458271.9,3640151.55,23.37
458271.49,3640151.49,26.830000000000002
458272.04,3640151.52,24.650000000000002
458271.94,3640151.47,26.78
458272.19,3640151.48,25.82
458272.38,3640151.46,26.82
458272.64,3640151.43,27.5
458273.01,3640151.45,26.1
458278.97,3640151.4,16.53
458278.27,3640151.33,21.06
458279.43,3640151.38,16.48
458278.7,3640151.31,21.04
458278.54,3640151.26,23.35
458279.21,3640151.29,20.67
458279.8,3640151.32,18.47
458280.32,3640151.34,16.44
458279.23,3640151.25,22.39
458279.65,3640151.27,20.82
458280.3,3640151.3,18.31
458280.68,3640151.31,16.81
458279.19,3640151.21,24.26
458279.52,3640151.23,23.04
458279.8,3640151.2,23.64
458280.1,3640151.21,22.5
458280.21,3640151.18,23.64
458280.54,3640151.2,22.31
458280.92,3640151.21,20.73
458280.04,3640151.14,25.89
458280.58,3640151.16,23.8
458280.91000000003,3640151.18,22.39
458280.31,3640151.12,26.53
458280.79,3640151.13,24.59
458282.38,3640151.16,20.13
458284.35,3640151.16,15.92
458284.72,3640151.14,16.16
458282.79,3640150.99,26.92
458283.21,3640150.97,26.900000000000002
458284.39,3640151.02,22.46
458285.32,3640151.06,18.82
458284.74,3640151.0,22.77
458285.85,3640151.04,18.37
458285.16000000003,3640150.97,22.78
458285.35,3640150.98,22.03
458286.11,3640151.01,19.09
458285.39,3640150.94,23.66
458285.57,3640150.95,22.94
458285.81,3640150.96,22.0
458286.64,3640150.99,18.8
458285.91000000003,3640150.93,23.25
458286.22,3640150.94,22.12
458286.68,3640150.96,20.32
458287.43,3640150.99,17.44
458286.29,3640150.91,23.47
458286.57,3640150.92,22.39
458287.27,3640150.91,21.240000000000002
458288.35,3640150.95,17.07
458286.21,3640150.83,26.94
458286.71,3640150.85,25.0
458287.17,3640150.87,23.27
458287.67,3640150.89,21.32
458286.63,3640150.81,26.94
458287.13,3640150.83,25.07
458287.57,3640150.85,23.3
458288.18,3640150.87,20.97
458286.88,3640150.79,27.61
458287.16000000003,3640150.8,26.61
458287.58,3640150.81,24.92
458287.24,3640150.77,27.85
458287.45,3640150.77,27.02
458287.74,3640150.78,25.93
458287.63,3640150.74,28.02
458288.14,3640150.76,26.05
458288.11,3640150.73,27.78
458288.34,3640150.73,26.900000000000002
458288.82,3640150.75,25.05
458290.55,3640150.82,18.41
458287.95,3640150.69,29.87
458289.47,3640150.74,23.900000000000002
458290.52,3640150.78,20.04
458290.81,3640150.79,19.01
458291.18,3640150.81,17.79
458291.41000000003,3640150.82,17.34
458288.68,3640150.68,28.810000000000002
458289.2,3640150.7,26.75
458289.65,3640150.71,25.03
458288.81,3640150.64,29.98
458289.47,3640150.63,28.93
458290.42,3640150.67,25.38
458290.78,3640150.68,24.09
458292.59,3640150.75,17.080000000000002
458292.88,3640150.76,16.0
458289.97,3640150.62,28.66
458290.34,3640150.59,28.98
458290.62,3640150.57,29.67
458291.43,3640150.6,26.94
458290.88,3640150.54,30.3
458291.99,3640150.58,26.14
458292.45,3640150.6,24.32
458293.99,3640150.66,18.47
458291.25,3640150.52,30.63
458291.56,3640150.53,29.59
458292.18,3640150.55,26.92
458291.65,3640150.5,30.68
458292.6,3640150.54,26.830000000000002
458292.99,3640150.55,25.28
458292.34,3640150.49,29.37
458292.93,3640150.48,28.77
458293.41000000003,3640150.46,28.47
458293.52,3640150.43,29.66
458293.77,3640150.4,30.36
458294.14,3640150.38,30.48
458256.91000000003,3640151.75,15.610000000000001
458267.68,3640151.62,2.42
458267.9,3640151.59,3.45
458264.19,3640151.39,19.61
458265.06,3640151.35,19.67
458265.44,3640151.33,19.86
458265.93,3640151.31,19.84
458266.35,3640151.29,19.98
458266.9,3640151.32,17.8
458267.31,3640151.29,18.18
458266.74,3640151.23,22.04
458267.72,3640151.28,18.38
458267.13,3640151.21,22.21
458269.48,3640151.28,15.24
458266.92,3640151.12,26.67
458267.36,3640151.14,25.03
458267.39,3640151.11,26.560000000000002
458267.8,3640151.12,25.13
458268.12,3640151.14,23.92
458267.8,3640151.08,26.97
458268.52,3640151.12,24.22
458268.29,3640151.06,27.01
458268.58,3640151.08,25.88
458268.51,3640151.03,27.92
458268.91000000003,3640151.01,28.14
458269.17,3640151.03,27.16
458269.17,3640150.99,28.75
458269.47,3640151.0,27.63
458269.91000000003,3640151.02,25.94
458271.03,3640151.07,21.73
458269.55,3640150.97,29.04
458270.29,3640151.0,26.29
458270.94,3640151.03,23.84
458269.88,3640150.95,29.42
458271.35,3640151.01,23.84
458270.68,3640150.94,28.310000000000002
458271.97,3640151.0,23.22
458272.01,3640150.96,24.71
458272.36,3640150.98,23.43
458272.57,3640150.91,26.21
458278.32,3640150.77,20.82
458279.45,3640150.82,16.47
458278.7,3640150.75,20.89
458279.86,3640150.8,16.54
458279.2,3640150.74,20.8
458279.82,3640150.76,18.47
458280.36,3640150.78,16.45
458279.69,3640150.72,20.64
458280.26,3640150.74,18.48
458280.21,3640150.7,20.43
458280.07,3640150.66,22.53
458280.48,3640150.64,22.61
458281.37,3640150.68,19.07
458280.5,3640150.6,24.29
458280.89,3640150.62,22.73
458280.46,3640150.56,26.19
458280.95,3640150.58,24.26
458283.57,3640150.65,15.71
458283.94,3640150.63,15.99
458284.72,3640150.66,12.99
458284.31,3640150.6,16.330000000000002
458284.72,3640150.58,16.54
458285.44,3640150.61,13.61
458284.93,3640150.55,17.32
